Transaction_ID,Customer_ID,Transaction_Amount (in Million),Transaction_Time,Transaction_Date,Transaction_Type,Merchant_ID,Merchant_Category,Transaction_Location,Customer_Home_Location,Distance_From_Home,Device_ID,IP_Address,Card_Type,Account_Balance (in Million),Daily_Transaction_Count,Weekly_Transaction_Count,Avg_Transaction_Amount (in Million),Max_Transaction_Last_24h (in Million),Is_International_Transaction,Is_New_Merchant,Failed_Transaction_Count,Unusual_Time_Transaction,Previous_Fraud_Count,Fraud_Label
553133,90755,9,7:53,5/1/2025,POS,11854,Electronics,Lahore,Islamabad,240,154760,146.34.2.86,Debit,16,2,2,3,7,No,Yes,0,Yes,1,Normal
818611,84782,9,17:44,1/27/2025,ATM,66184,ATM,Singapore,Multan,343,290222,63.152.204.67,Debit,27,5,19,2,8,No,No,1,Yes,1,Normal
959874,53576,4,9:19,1/4/2025,Online,45471,Grocery,Multan,Karachi,222,262171,83.216.86.200,Credit,4,2,17,1,1,Yes,No,0,No,0,Normal
465891,93033,8,5:11,1/9/2025,ATM,83250,Electronics,Islamabad,Faisalabad,421,149973,181.79.146.193,Credit,38,1,24,5,1,No,No,2,No,0,Normal
509152,13028,8,23:52,2/5/2025,POS,85371,Grocery,Kuala Lumpur,Karachi,407,653472,15.194.215.157,Credit,38,4,15,4,9,No,Yes,0,Yes,0,Normal
188571,30185,6,23:31,3/1/2025,ATM,90455,Grocery,Dubai,Islamabad,472,577746,197.193.132.161,Debit,11,3,9,4,5,Yes,No,0,Yes,1,Normal
945468,80749,6,2:23,1/5/2025,Online,43156,Electronics,London,Multan,26,293795,139.43.132.54,Credit,28,5,10,3,7,Yes,Yes,2,Yes,1,Normal
803818,72429,8,5:49,4/27/2025,Online,39488,Clothing,Karachi,Multan,57,212701,119.111.101.41,Credit,26,6,7,4,5,Yes,No,0,Yes,1,Normal
694367,91986,8,11:13,2/4/2025,ATM,85701,ATM,Kuala Lumpur,Faisalabad,180,255697,118.87.209.207,Credit,18,2,7,4,9,Yes,Yes,2,No,1,Normal
169764,22349,9,22:07,4/10/2025,Online,91727,Clothing,Lahore,Lahore,144,692491,128.105.33.91,Credit,36,4,9,5,8,No,Yes,0,Yes,1,Normal
797782,99010,5,2:36,1/27/2025,POS,31882,ATM,Karachi,Faisalabad,491,259482,139.118.207.123,Debit,27,7,1,4,8,No,Yes,1,Yes,1,Normal
847204,12723,9,13:05,1/29/2025,Online,82855,ATM,Faisalabad,Faisalabad,550,861143,26.128.82.106,Debit,35,1,6,4,8,Yes,No,0,Yes,0,Normal
189242,64655,7,5:56,1/7/2025,POS,55868,Electronics,Lahore,Faisalabad,310,989258,55.34.97.126,Debit,31,4,22,4,3,No,No,1,Yes,1,Normal
953436,98920,2,16:07,3/30/2025,ATM,49028,ATM,Multan,Karachi,440,871792,146.216.153.142,Credit,36,6,2,1,8,No,No,1,No,0,Normal
610179,23600,9,16:21,1/20/2025,ATM,28498,Restaurant,Kuala Lumpur,Multan,213,822336,130.144.173.9,Debit,11,1,8,1,6,No,Yes,0,Yes,0,Normal
733835,85290,1,20:43,1/14/2025,Online,67285,Fuel,London,Karachi,63,562773,170.101.101.221,Credit,16,1,3,4,4,Yes,Yes,2,No,1,Normal
347163,64569,5,17:43,2/5/2025,ATM,86929,Grocery,London,Lahore,506,409129,29.121.244.70,Debit,6,3,12,3,4,Yes,No,1,Yes,1,Normal
516557,57880,3,7:35,3/30/2025,ATM,90693,ATM,Singapore,Multan,591,433764,99.41.243.1,Debit,33,6,10,2,6,Yes,No,0,No,1,Normal
722948,97311,6,4:10,3/25/2025,ATM,22531,Restaurant,Dubai,Faisalabad,185,238433,172.239.111.110,Debit,27,6,3,3,8,No,No,1,No,1,Normal
319966,98914,7,14:39,4/9/2025,POS,94920,Restaurant,Karachi,Islamabad,489,151258,154.227.225.141,Credit,33,4,15,1,1,Yes,No,0,Yes,0,Normal
845247,59254,9,7:26,3/8/2025,ATM,91774,Grocery,Karachi,Islamabad,440,818907,205.148.232.198,Debit,10,1,14,1,3,No,No,0,No,1,Normal
214328,68040,5,5:42,2/14/2025,POS,74313,Restaurant,London,Karachi,187,263748,23.7.77.130,Debit,16,1,24,3,1,No,Yes,0,Yes,1,Normal
300847,95242,5,22:35,4/17/2025,POS,91860,ATM,Islamabad,Lahore,536,819013,111.20.50.129,Debit,8,7,11,2,2,Yes,Yes,1,No,0,Normal
888172,81752,1,11:11,2/19/2025,Online,16436,Restaurant,Singapore,Karachi,51,636889,52.6.69.215,Debit,7,1,22,3,1,No,Yes,2,No,1,Normal
550812,84701,1,12:30,3/29/2025,POS,99011,Clothing,Bangkok,Faisalabad,515,734737,181.117.151.201,Credit,17,2,17,4,6,No,Yes,0,Yes,0,Normal
680353,67223,9,23:41,3/9/2025,ATM,28819,Grocery,Kuala Lumpur,Multan,352,143197,247.82.119.143,Debit,19,5,14,5,9,Yes,Yes,0,No,0,Normal
727792,60410,9,9:36,4/27/2025,ATM,22316,Restaurant,Faisalabad,Faisalabad,64,251339,203.129.214.99,Debit,23,1,23,1,5,No,Yes,2,No,0,Normal
828796,22437,3,19:35,2/24/2025,Online,11455,Clothing,Multan,Islamabad,320,335269,227.99.99.101,Credit,21,2,4,3,1,No,Yes,0,Yes,1,Normal
894627,77387,1,21:01,3/2/2025,Online,31865,Clothing,Islamabad,Karachi,223,306900,234.11.172.65,Debit,31,6,16,4,9,No,No,2,No,0,Normal
347909,20805,8,2:10,3/14/2025,Online,55260,Restaurant,Bangkok,Karachi,248,835642,92.91.107.198,Credit,7,3,22,2,7,No,Yes,1,Yes,0,Normal
740689,27111,6,19:30,2/21/2025,ATM,50721,Electronics,Bangkok,Karachi,257,110724,212.36.249.241,Debit,30,6,1,2,8,Yes,Yes,1,No,0,Normal
805369,80243,3,6:35,2/12/2025,ATM,90906,Fuel,Kuala Lumpur,Multan,240,607274,69.74.7.142,Credit,7,3,21,4,2,No,Yes,0,Yes,1,Normal
886566,79740,5,11:03,3/31/2025,POS,61706,ATM,Singapore,Islamabad,369,348574,117.192.190.17,Debit,22,1,12,3,9,No,Yes,2,No,1,Normal
814298,51956,2,4:52,4/10/2025,ATM,53638,ATM,Kuala Lumpur,Islamabad,24,440690,30.136.50.5,Credit,5,7,11,4,8,No,Yes,2,Yes,1,Normal
906713,69314,8,15:04,1/13/2025,Online,77583,Clothing,Islamabad,Karachi,150,803837,65.16.197.156,Debit,4,1,12,1,8,No,No,0,No,1,Normal
228891,49492,3,14:32,3/3/2025,POS,68394,ATM,London,Faisalabad,220,945980,38.14.45.130,Credit,17,3,12,1,4,Yes,Yes,2,Yes,1,Normal
666573,58028,4,23:00,4/6/2025,Online,43048,Grocery,Singapore,Islamabad,14,996710,29.19.165.199,Credit,10,7,12,5,2,No,Yes,2,Yes,0,Normal
324528,74264,8,21:27,4/22/2025,POS,28662,Restaurant,Islamabad,Islamabad,431,928682,42.142.104.14,Debit,12,1,22,5,8,No,Yes,0,Yes,0,Normal
842886,28958,3,9:15,3/27/2025,POS,46375,ATM,Dubai,Faisalabad,188,865163,214.222.5.63,Debit,27,1,6,5,6,No,No,1,Yes,1,Normal
397652,29110,6,18:14,4/26/2025,ATM,47866,Electronics,Faisalabad,Karachi,499,993555,236.93.19.29,Credit,14,3,19,2,2,No,Yes,0,Yes,1,Normal
360009,40616,5,5:24,4/16/2025,POS,20687,Electronics,Faisalabad,Karachi,212,820534,213.67.105.237,Debit,9,4,19,2,8,No,No,0,No,0,Normal
862449,82392,8,0:32,1/27/2025,Online,83074,Grocery,Kuala Lumpur,Multan,369,810938,182.109.153.204,Debit,33,5,9,5,2,No,No,0,Yes,1,Normal
111348,79867,5,13:15,4/27/2025,ATM,70967,Clothing,Faisalabad,Lahore,85,222200,24.159.59.187,Credit,8,6,12,3,1,Yes,No,0,No,0,Normal
327587,82744,4,19:46,4/1/2025,POS,63651,Restaurant,Karachi,Lahore,195,959047,101.193.117.11,Credit,30,6,10,1,8,No,Yes,0,No,0,Normal
586328,69816,5,16:39,2/19/2025,POS,76533,Electronics,Lahore,Karachi,125,370991,134.147.11.70,Credit,12,5,2,1,6,No,No,1,Yes,0,Normal
566744,56482,4,9:42,1/7/2025,POS,98412,Restaurant,Bangkok,Multan,492,150831,213.185.27.152,Debit,39,7,8,1,9,Yes,Yes,1,Yes,1,Fraud
792086,32646,3,23:32,4/26/2025,ATM,39945,Clothing,Multan,Faisalabad,139,832942,181.36.81.144,Credit,23,1,17,3,8,No,No,0,No,1,Normal
625719,78591,5,21:03,3/12/2025,POS,63719,Electronics,Lahore,Multan,32,847427,209.36.95.24,Credit,16,3,16,2,5,No,No,1,No,0,Normal
365368,35782,7,9:22,3/6/2025,Online,26551,Grocery,Lahore,Islamabad,310,525717,17.44.11.122,Debit,21,7,3,2,9,No,Yes,2,No,0,Normal
132837,58873,3,19:55,1/4/2025,Online,40583,ATM,Islamabad,Lahore,475,419567,152.33.77.243,Credit,15,5,7,5,5,No,Yes,1,Yes,1,Normal
833335,74478,5,1:12,2/13/2025,ATM,91816,Grocery,Faisalabad,Islamabad,531,125090,138.16.98.47,Debit,38,6,20,1,9,Yes,No,2,No,1,Normal
532916,38176,5,12:33,1/19/2025,POS,67468,Grocery,London,Multan,219,695881,87.107.114.107,Debit,22,6,1,1,5,Yes,No,1,Yes,1,Normal
752765,64751,9,22:58,1/5/2025,POS,19960,Grocery,Lahore,Faisalabad,278,855127,55.139.160.243,Credit,15,7,5,2,5,No,No,1,No,0,Normal
228992,90946,3,18:52,1/8/2025,ATM,24416,Grocery,Islamabad,Karachi,484,848135,16.139.8.8,Credit,7,4,21,5,1,No,Yes,0,Yes,0,Normal
741942,14923,2,15:10,3/26/2025,ATM,71287,Grocery,London,Lahore,593,655508,34.190.176.17,Credit,29,1,19,5,7,Yes,Yes,0,Yes,1,Normal
831251,27548,6,3:10,4/28/2025,Online,47228,Clothing,Bangkok,Multan,392,685112,79.26.109.184,Debit,31,4,16,2,2,No,Yes,0,No,0,Normal
509781,36508,1,18:15,4/2/2025,ATM,28160,Grocery,Islamabad,Karachi,295,199018,175.100.200.19,Debit,4,6,18,5,1,No,Yes,0,Yes,1,Normal
293046,75107,1,9:20,4/29/2025,ATM,14801,ATM,London,Lahore,232,938145,123.241.119.204,Debit,33,7,9,5,8,No,Yes,0,No,1,Normal
212237,51490,7,2:34,1/27/2025,ATM,87923,Grocery,Karachi,Faisalabad,528,778510,96.252.127.198,Debit,31,2,24,2,2,No,No,1,Yes,0,Normal
127975,86284,9,5:39,3/26/2025,POS,65328,Grocery,Lahore,Karachi,41,363410,240.64.60.195,Debit,39,2,1,3,1,Yes,Yes,0,Yes,0,Normal
664533,34306,8,6:26,4/28/2025,POS,58429,Clothing,Dubai,Lahore,44,786334,144.132.91.86,Debit,4,3,22,2,5,Yes,No,2,No,0,Normal
811769,87320,9,1:58,3/29/2025,Online,49323,Clothing,Lahore,Islamabad,555,658933,85.5.97.191,Credit,5,7,11,2,8,Yes,Yes,0,Yes,1,Normal
309048,51354,6,11:56,4/21/2025,POS,66992,Electronics,London,Faisalabad,198,847821,192.175.191.19,Credit,29,1,13,2,1,Yes,Yes,1,No,1,Fraud
837986,88104,5,6:07,3/9/2025,Online,66294,Fuel,Islamabad,Multan,111,407752,29.215.180.211,Debit,34,6,8,4,1,Yes,No,2,Yes,1,Normal
292624,27784,9,3:07,4/29/2025,ATM,90292,Restaurant,Bangkok,Lahore,27,177594,107.208.190.85,Debit,21,2,14,4,4,Yes,No,0,Yes,1,Normal
265343,93419,7,18:29,1/23/2025,ATM,36678,Electronics,Bangkok,Islamabad,504,831488,97.234.186.225,Debit,18,6,16,4,9,Yes,No,0,No,1,Normal
454520,44017,2,19:02,4/16/2025,POS,48390,Restaurant,London,Karachi,428,480746,48.64.168.26,Credit,15,4,12,2,3,No,No,1,Yes,0,Normal
488246,93655,6,6:04,1/4/2025,POS,41198,Restaurant,Multan,Karachi,90,606020,188.139.224.50,Debit,34,4,1,3,4,Yes,No,2,No,0,Normal
353198,93398,8,6:34,2/23/2025,ATM,20886,Grocery,Bangkok,Lahore,227,244127,235.163.69.72,Debit,27,6,15,3,7,Yes,No,0,Yes,0,Normal
714448,11407,7,2:33,1/12/2025,ATM,61369,Electronics,Kuala Lumpur,Karachi,412,372694,221.62.110.182,Credit,37,7,17,2,9,No,Yes,2,No,0,Normal
747035,59296,8,19:30,1/20/2025,Online,40792,Clothing,Bangkok,Karachi,47,481485,146.62.149.33,Credit,30,3,17,5,4,Yes,No,0,Yes,0,Fraud
561970,87715,4,8:36,2/20/2025,ATM,94716,Fuel,Islamabad,Lahore,362,550453,100.59.57.89,Debit,16,2,15,5,5,No,No,2,Yes,0,Normal
876414,85072,8,17:21,2/4/2025,POS,75041,Electronics,Multan,Karachi,97,482916,211.237.116.137,Credit,15,4,5,4,1,No,No,2,No,1,Normal
468978,20135,6,9:48,3/17/2025,ATM,73016,Grocery,Dubai,Faisalabad,165,136545,173.108.139.33,Credit,20,3,17,5,5,Yes,No,0,No,1,Normal
792426,98162,1,7:26,4/4/2025,Online,33765,ATM,Islamabad,Faisalabad,496,715886,23.113.64.8,Credit,26,5,10,5,2,Yes,No,2,Yes,1,Fraud
102773,34176,8,21:14,4/15/2025,POS,28057,Restaurant,Singapore,Lahore,41,431260,131.73.247.214,Credit,21,6,14,4,1,No,Yes,2,Yes,0,Normal
467515,83343,3,1:56,2/6/2025,ATM,80991,Clothing,Kuala Lumpur,Faisalabad,103,365182,56.228.79.20,Debit,29,4,9,4,2,Yes,No,0,No,0,Normal
162756,37566,7,18:12,4/20/2025,Online,86817,Electronics,Lahore,Faisalabad,434,742333,185.36.109.179,Credit,10,5,21,2,2,Yes,Yes,2,Yes,1,Normal
687801,47130,1,14:13,1/18/2025,Online,60044,Grocery,Karachi,Islamabad,27,404420,254.97.74.156,Credit,21,2,16,5,5,Yes,Yes,0,Yes,1,Normal
533438,90832,9,12:59,1/20/2025,ATM,91348,Electronics,Karachi,Multan,162,701611,2.202.176.155,Credit,11,7,20,5,1,No,No,1,Yes,1,Normal
703592,26681,8,12:50,4/26/2025,ATM,75186,Electronics,Faisalabad,Karachi,283,153200,147.154.126.220,Debit,17,1,22,4,3,Yes,Yes,1,Yes,0,Normal
702935,16174,4,6:49,4/1/2025,Online,87957,Fuel,Islamabad,Lahore,568,742711,48.246.159.228,Credit,3,4,6,2,1,No,No,1,Yes,0,Normal
930205,38047,1,17:13,1/10/2025,POS,24862,Electronics,Faisalabad,Faisalabad,440,161744,65.117.14.123,Debit,21,1,4,3,6,Yes,No,0,No,1,Normal
847611,18063,4,18:08,3/6/2025,POS,11131,Electronics,Faisalabad,Lahore,396,483506,11.33.9.202,Debit,4,4,14,4,4,No,Yes,1,Yes,1,Normal
665616,88433,6,16:28,4/6/2025,POS,69292,ATM,Lahore,Islamabad,107,268079,191.52.192.15,Credit,29,7,3,5,6,No,No,2,No,0,Normal
107810,65097,3,21:34,2/1/2025,Online,61586,ATM,Karachi,Lahore,447,498188,130.168.250.254,Debit,35,2,21,5,6,Yes,Yes,1,No,0,Fraud
119705,35846,9,14:17,1/26/2025,ATM,26788,Fuel,Kuala Lumpur,Faisalabad,343,615348,132.193.60.131,Credit,35,5,8,3,2,Yes,No,1,Yes,1,Normal
393057,53974,3,6:17,1/13/2025,POS,48865,Grocery,Multan,Multan,435,190358,216.104.53.139,Credit,38,2,4,4,6,No,Yes,0,No,0,Normal
286110,31391,8,13:58,2/20/2025,ATM,92643,ATM,Lahore,Islamabad,235,350734,106.57.24.183,Credit,32,7,8,3,1,No,No,0,No,1,Normal
278433,33965,1,14:44,4/25/2025,POS,85860,Grocery,Karachi,Karachi,400,436566,104.58.213.207,Debit,38,6,19,3,3,Yes,No,0,No,0,Normal
455978,77721,3,16:44,4/18/2025,Online,42093,Electronics,Dubai,Karachi,254,211675,225.254.200.125,Credit,20,7,23,1,5,No,No,1,Yes,1,Normal
265038,76182,8,10:56,2/10/2025,ATM,61985,Clothing,Kuala Lumpur,Karachi,255,518366,14.49.15.191,Debit,38,2,17,4,8,Yes,Yes,2,Yes,1,Fraud
241195,97695,4,21:38,4/20/2025,POS,65657,Clothing,Singapore,Karachi,309,781855,238.124.214.213,Debit,13,7,5,1,3,Yes,No,0,No,1,Normal
207681,78878,4,3:43,1/21/2025,ATM,47579,Electronics,Islamabad,Faisalabad,314,180238,94.243.178.62,Credit,29,6,8,5,4,Yes,Yes,0,Yes,1,Normal
698599,45010,2,10:21,2/8/2025,ATM,30780,Electronics,London,Islamabad,375,583147,32.116.168.239,Debit,6,6,16,5,5,Yes,Yes,1,Yes,1,Normal
768980,35931,1,11:25,2/2/2025,Online,53940,ATM,Singapore,Faisalabad,589,668454,52.231.70.221,Credit,38,6,18,3,8,Yes,Yes,2,Yes,0,Normal
329985,58522,8,18:29,1/14/2025,POS,10937,ATM,Singapore,Karachi,34,632252,188.193.235.31,Debit,22,5,4,2,1,No,No,0,No,0,Normal
335499,27708,6,18:02,3/27/2025,ATM,57161,Fuel,Kuala Lumpur,Faisalabad,256,478507,96.90.84.168,Debit,25,4,12,5,3,No,No,2,Yes,0,Normal
260556,78295,5,23:31,2/1/2025,Online,15556,Grocery,Singapore,Karachi,455,784717,114.198.85.171,Credit,28,7,23,2,6,Yes,No,0,No,0,Normal
812420,89018,2,16:13,1/5/2025,ATM,85752,Grocery,Faisalabad,Lahore,124,584461,65.160.113.37,Debit,26,5,18,1,7,Yes,Yes,1,No,0,Normal
717347,79341,4,22:44,2/23/2025,ATM,70376,Restaurant,London,Multan,247,520542,60.20.245.50,Debit,12,2,17,4,8,No,No,0,No,1,Normal
145673,87763,6,23:22,3/16/2025,POS,81316,Grocery,Multan,Karachi,223,346378,196.199.222.243,Debit,23,1,3,2,8,Yes,Yes,0,Yes,1,Normal
618304,26048,7,8:11,1/13/2025,Online,20792,Fuel,Lahore,Faisalabad,292,148356,77.171.122.244,Credit,34,3,7,3,2,No,No,0,No,0,Normal
823978,67684,6,0:54,3/27/2025,POS,51938,Fuel,Dubai,Karachi,106,548134,108.74.26.115,Credit,22,3,7,4,6,Yes,No,2,Yes,1,Normal
937962,57053,3,18:45,2/11/2025,POS,82599,Clothing,Karachi,Karachi,222,909596,26.124.90.238,Credit,39,7,22,2,2,Yes,No,2,No,1,Normal
251175,85265,3,23:18,1/10/2025,POS,99801,Fuel,Islamabad,Lahore,309,849766,60.160.111.137,Credit,12,1,5,5,8,No,Yes,0,No,1,Normal
555282,23414,2,23:07,2/8/2025,ATM,74914,Electronics,Singapore,Islamabad,21,293428,10.22.238.124,Credit,13,5,19,1,9,Yes,No,2,Yes,1,Normal
883665,60666,8,15:38,4/26/2025,Online,86469,Fuel,Karachi,Karachi,106,798324,103.55.3.212,Debit,36,7,20,1,8,No,Yes,0,Yes,1,Normal
679542,77796,2,21:58,4/17/2025,ATM,17314,Restaurant,Dubai,Karachi,75,226891,88.234.168.132,Credit,39,6,6,4,7,Yes,No,1,No,1,Normal
614883,49027,9,14:43,1/17/2025,POS,32363,Electronics,London,Islamabad,44,759873,218.164.69.237,Credit,29,3,24,3,5,No,No,0,No,1,Normal
833408,70255,8,3:02,2/25/2025,POS,81310,Grocery,Singapore,Lahore,243,390624,109.158.243.133,Credit,16,3,5,1,5,No,No,1,Yes,0,Normal
796087,52395,9,9:36,1/26/2025,Online,21111,ATM,London,Faisalabad,466,495203,75.29.231.212,Debit,20,4,2,1,4,No,No,1,No,0,Normal
672928,58674,8,4:42,3/13/2025,POS,20623,Clothing,Singapore,Multan,535,902499,16.251.114.217,Debit,29,5,16,2,6,Yes,No,2,Yes,0,Normal
586403,50003,3,16:51,4/21/2025,ATM,40495,Fuel,Singapore,Multan,316,363370,19.2.82.83,Credit,28,1,9,5,5,No,No,1,No,1,Normal
437744,35867,2,0:46,1/6/2025,ATM,62534,Grocery,Islamabad,Islamabad,96,168906,67.194.186.84,Credit,32,2,15,4,7,No,No,0,No,0,Normal
656567,97353,5,6:58,2/13/2025,ATM,79609,Fuel,Multan,Islamabad,57,295965,175.222.236.107,Debit,26,1,1,3,3,Yes,Yes,0,Yes,1,Normal
735099,60508,4,6:28,4/5/2025,POS,30844,Electronics,Karachi,Karachi,448,465089,250.162.174.162,Credit,3,4,17,3,9,No,Yes,1,No,1,Normal
168268,52292,4,15:39,2/24/2025,POS,27914,Restaurant,Lahore,Lahore,591,599181,180.132.96.12,Debit,34,3,4,1,9,No,No,0,Yes,1,Normal
833625,58838,3,2:43,3/5/2025,POS,51140,Grocery,Multan,Multan,469,852780,138.78.185.153,Debit,34,3,12,4,4,No,Yes,0,No,0,Normal
874962,40533,8,1:10,3/25/2025,Online,54382,ATM,Islamabad,Faisalabad,280,855121,100.133.78.11,Debit,38,2,17,5,2,Yes,Yes,0,Yes,1,Normal
451420,60554,7,22:06,5/1/2025,POS,23328,Clothing,Islamabad,Multan,131,720764,119.165.64.70,Credit,36,3,13,3,9,Yes,Yes,2,No,1,Normal
686258,40749,3,10:27,3/26/2025,Online,80517,ATM,Faisalabad,Multan,348,606848,209.107.152.166,Credit,23,7,11,2,9,Yes,Yes,2,Yes,1,Normal
577259,90805,6,14:05,2/25/2025,ATM,56479,ATM,Multan,Faisalabad,581,720633,254.197.250.25,Debit,4,7,7,4,2,Yes,No,1,No,0,Normal
360375,53208,6,18:29,1/24/2025,Online,99035,Electronics,Dubai,Islamabad,496,573401,32.193.84.105,Credit,17,3,4,1,3,Yes,Yes,1,No,0,Normal
819412,55795,3,5:29,2/19/2025,POS,70960,Clothing,Multan,Islamabad,545,533639,93.123.239.159,Credit,31,2,22,5,1,No,No,0,No,0,Normal
911287,80802,5,10:05,1/16/2025,ATM,40554,ATM,Multan,Karachi,185,198263,51.65.112.155,Credit,32,4,3,4,3,No,Yes,0,Yes,0,Normal
545280,36247,7,22:02,2/10/2025,ATM,58368,Restaurant,Kuala Lumpur,Multan,555,521617,52.166.230.20,Debit,22,1,15,5,8,No,No,0,No,0,Normal
305548,35942,2,3:48,1/1/2025,ATM,97604,Electronics,Singapore,Islamabad,597,667802,8.10.240.218,Credit,15,2,11,5,4,Yes,No,0,Yes,1,Normal
483578,81185,9,18:58,4/16/2025,Online,16514,Electronics,Lahore,Karachi,200,845935,166.9.72.51,Credit,28,2,1,3,5,Yes,No,2,Yes,0,Normal
155904,26333,9,2:07,3/14/2025,POS,11043,Restaurant,London,Lahore,299,166474,44.165.148.20,Debit,25,6,14,5,8,Yes,No,0,Yes,1,Normal
323338,62378,2,0:02,4/10/2025,Online,42088,ATM,Kuala Lumpur,Karachi,356,430583,2.94.182.153,Debit,23,2,19,5,8,No,No,1,Yes,1,Normal
300188,32955,9,5:26,4/2/2025,Online,78114,Clothing,Kuala Lumpur,Faisalabad,133,793445,171.231.238.201,Debit,4,3,23,2,2,Yes,Yes,2,Yes,1,Normal
859914,16832,8,8:53,4/29/2025,Online,74750,ATM,Kuala Lumpur,Islamabad,146,640927,61.132.188.159,Debit,22,4,20,3,5,No,No,2,Yes,1,Normal
953680,29511,8,16:16,3/2/2025,POS,50322,Clothing,Bangkok,Karachi,512,907354,22.91.114.17,Credit,27,1,17,2,3,Yes,Yes,2,Yes,0,Normal
675755,86299,4,18:42,2/13/2025,Online,41961,Grocery,Multan,Islamabad,449,827002,150.47.184.183,Credit,38,5,1,1,1,No,No,2,Yes,1,Normal
123588,18283,9,2:59,2/20/2025,Online,73379,Restaurant,Multan,Karachi,429,786914,217.121.12.249,Debit,10,6,24,1,3,Yes,Yes,1,Yes,0,Normal
451593,71130,7,22:55,1/26/2025,POS,42202,Fuel,Lahore,Lahore,320,553887,89.96.179.5,Credit,25,7,7,4,5,No,No,0,No,1,Normal
529158,35079,7,23:41,1/20/2025,POS,18255,Electronics,Lahore,Multan,589,302529,215.187.227.168,Debit,31,3,5,3,7,No,Yes,2,No,1,Normal
498801,93566,5,23:03,4/23/2025,ATM,89700,Electronics,Lahore,Islamabad,408,612451,120.51.152.14,Debit,7,1,11,2,8,No,Yes,0,No,0,Normal
771131,79784,7,16:03,3/25/2025,Online,14641,Grocery,Faisalabad,Islamabad,592,396520,202.195.172.195,Debit,20,7,3,1,1,No,Yes,2,Yes,0,Normal
318933,83808,3,7:06,4/30/2025,Online,50059,ATM,Dubai,Faisalabad,194,267129,229.80.219.98,Debit,3,1,12,5,5,Yes,Yes,1,Yes,0,Normal
462456,75737,9,4:09,4/24/2025,ATM,41159,ATM,Kuala Lumpur,Karachi,165,458063,121.184.37.122,Credit,35,2,18,1,6,No,Yes,2,No,0,Normal
714529,68031,4,20:55,4/29/2025,Online,64659,ATM,Lahore,Islamabad,518,727034,202.219.111.126,Debit,5,3,24,1,9,No,No,1,Yes,0,Normal
252216,80556,1,8:41,1/14/2025,POS,10505,Restaurant,Faisalabad,Karachi,565,308161,71.135.123.140,Credit,34,4,4,1,8,Yes,Yes,1,Yes,1,Normal
107547,44811,2,8:22,2/13/2025,Online,71703,Grocery,Karachi,Multan,245,261382,20.248.2.47,Debit,10,6,7,4,1,No,No,2,Yes,0,Normal
588457,39707,9,20:59,3/12/2025,ATM,73805,Clothing,Singapore,Faisalabad,237,587968,34.60.156.232,Credit,39,5,23,3,2,Yes,No,1,No,0,Fraud
444133,14323,1,7:06,3/2/2025,Online,21214,Clothing,Islamabad,Multan,83,243436,87.193.242.79,Debit,16,7,6,2,5,No,No,1,No,0,Normal
608919,54422,3,22:14,3/6/2025,POS,95560,Clothing,Singapore,Multan,487,581418,219.189.137.1,Credit,36,7,11,4,2,No,Yes,0,No,1,Normal
814547,79521,1,16:00,4/7/2025,Online,24002,ATM,Faisalabad,Multan,430,416405,130.2.194.125,Credit,31,7,20,2,2,Yes,No,1,Yes,1,Normal
150695,10868,4,6:20,1/17/2025,ATM,90305,Fuel,Faisalabad,Faisalabad,446,742257,245.1.110.69,Credit,36,6,9,2,7,Yes,No,0,Yes,0,Normal
621544,49723,4,19:11,1/22/2025,POS,36340,Fuel,Lahore,Faisalabad,388,285345,35.144.40.91,Debit,35,4,7,2,9,No,Yes,1,Yes,1,Normal
846752,33865,3,4:36,1/1/2025,ATM,48945,Electronics,Kuala Lumpur,Karachi,212,638867,170.6.229.98,Credit,27,7,12,4,7,No,Yes,2,Yes,1,Normal
262590,93107,9,10:39,2/10/2025,POS,20111,Electronics,Karachi,Multan,11,996027,129.191.124.133,Debit,9,4,19,5,2,No,Yes,0,No,1,Normal
963022,37388,6,18:20,3/3/2025,ATM,54920,Clothing,Multan,Lahore,199,231780,34.247.160.30,Debit,23,4,7,3,9,No,No,1,Yes,0,Normal
542100,80924,1,15:19,4/14/2025,Online,56126,Grocery,London,Faisalabad,407,133539,47.177.94.85,Credit,28,4,19,3,8,No,No,0,Yes,0,Normal
455851,96124,8,2:54,3/1/2025,Online,31441,Grocery,Faisalabad,Karachi,437,411737,90.154.158.78,Debit,27,6,6,4,4,No,Yes,0,No,0,Normal
213512,90712,4,22:09,3/24/2025,Online,89085,Restaurant,Singapore,Multan,312,751997,56.175.185.117,Debit,6,1,21,2,3,No,Yes,1,Yes,0,Normal
873111,38518,1,15:30,3/8/2025,ATM,73199,ATM,Singapore,Multan,529,376969,25.135.43.163,Credit,6,6,24,2,3,No,Yes,0,No,1,Normal
217411,37731,5,12:20,4/21/2025,ATM,60493,Fuel,Faisalabad,Faisalabad,108,231742,174.151.205.158,Debit,36,1,7,3,3,No,Yes,0,Yes,1,Normal
303268,57477,2,20:58,4/15/2025,ATM,89758,Fuel,Dubai,Lahore,593,889747,119.7.88.8,Credit,3,7,15,2,4,Yes,Yes,2,No,0,Normal
111477,35274,4,19:37,2/27/2025,POS,23211,ATM,Karachi,Faisalabad,83,672716,145.181.212.75,Debit,13,6,3,2,9,Yes,Yes,2,No,0,Normal
