Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Time,Transaction_Date,Transaction_Type,Merchant_ID,Merchant_Category,Transaction_Location,Customer_Home_Location,Distance_From_Home,Device_ID,IP_Address,Card_Type,Account_Balance,Daily_Transaction_Count,Weekly_Transaction_Count,Avg_Transaction_Amount,Max_Transaction_Last_24h,Is_International,Is_New_Merchant,Failed_Transaction_Count,Unusual_Time,Previous_Fraud_Count,Fraud_Label,Month,DayOfWeek,DayName,Hour
400817.0,40646.0,4.0,5:03,2025-02-27,POS,43078.0,ATM,London,Lahore,316.0,596502.0,35.75.110.189,Credit,26.0,7.0,10.0,2.0,2.0,Yes,Yes,1.0,Yes,0.0,Normal,2,3,Thursday,5
437490.0,66732.0,9.0,23:06,2025-04-13,ATM,93009.0,Fuel,London,Faisalabad,591.0,341380.0,59.172.111.168,Credit,37.0,3.0,11.0,5.0,6.0,Yes,Yes,0.0,No,1.0,Normal,4,6,Sunday,23
416518.0,51724.0,2.0,23:40,2025-02-16,Online,42100.0,Grocery,Karachi,Islamabad,210.0,669898.0,231.129.60.231,Debit,30.0,7.0,23.0,1.0,5.0,No,No,0.0,Yes,0.0,Normal,2,6,Sunday,23
454391.0,50209.0,7.0,8:22,2025-01-15,Online,79984.0,Grocery,Faisalabad,Lahore,123.0,608429.0,69.247.195.193,Debit,33.0,6.0,5.0,2.0,4.0,Yes,Yes,0.0,Yes,0.0,Normal,1,2,Wednesday,8
149754.0,34521.0,5.0,15:26,2025-01-14,ATM,56500.0,Restaurant,Lahore,Multan,524.0,378185.0,248.171.180.227,Credit,21.0,3.0,5.0,2.0,7.0,No,Yes,1.0,Yes,0.0,Normal,1,1,Tuesday,15
882642.0,87413.0,6.0,18:34,2025-03-20,POS,15805.0,Electronics,Bangkok,Faisalabad,577.0,360670.0,66.194.61.177,Credit,27.0,7.0,15.0,4.0,7.0,No,Yes,1.0,Yes,1.0,Normal,3,3,Thursday,18
805583.0,92379.0,6.0,17:38,2025-01-23,POS,24086.0,ATM,London,Lahore,353.0,660458.0,184.164.5.61,Debit,9.0,1.0,15.0,5.0,8.0,Yes,Yes,1.0,Yes,0.0,Normal,1,3,Thursday,17
449766.0,36040.0,1.0,12:24,2025-04-27,POS,99153.0,Clothing,Multan,Faisalabad,349.0,818843.0,75.162.134.37,Debit,7.0,4.0,14.0,3.0,8.0,No,Yes,0.0,Yes,0.0,Normal,4,6,Sunday,12
598251.0,30032.0,4.0,9:19,2025-04-25,POS,68093.0,Grocery,Kuala Lumpur,Islamabad,309.0,434594.0,239.27.140.231,Credit,32.0,2.0,12.0,4.0,9.0,Yes,Yes,0.0,No,0.0,Normal,4,4,Friday,9
866313.0,23965.0,7.0,4:05,2025-03-04,POS,94788.0,ATM,Multan,Karachi,167.0,359229.0,35.218.21.90,Debit,8.0,3.0,11.0,5.0,6.0,No,No,1.0,Yes,0.0,Normal,3,1,Tuesday,4
357757.0,11813.0,1.0,13:52,2025-03-05,POS,99311.0,Clothing,Lahore,Islamabad,545.0,914107.0,60.117.92.121,Debit,20.0,4.0,12.0,4.0,5.0,Yes,No,2.0,Yes,1.0,Normal,3,2,Wednesday,13
655809.0,26597.0,4.0,15:53,2025-03-04,ATM,21148.0,Clothing,Singapore,Karachi,194.0,460067.0,71.110.251.147,Debit,36.0,4.0,17.0,3.0,5.0,Yes,No,2.0,No,0.0,Normal,3,1,Tuesday,15
239012.0,21070.0,4.0,2:00,2025-02-05,Online,19167.0,Grocery,Multan,Karachi,490.0,659464.0,128.117.142.52,Debit,3.0,6.0,15.0,1.0,2.0,No,Yes,0.0,Yes,1.0,Normal,2,2,Wednesday,2
977584.0,24085.0,8.0,23:24,2025-01-03,Online,12543.0,Electronics,Bangkok,Islamabad,435.0,740507.0,37.121.210.208,Debit,16.0,7.0,11.0,5.0,6.0,No,Yes,1.0,Yes,0.0,Normal,1,4,Friday,23
185930.0,87145.0,5.0,7:16,2025-03-25,ATM,85545.0,Grocery,Bangkok,Lahore,462.0,419068.0,36.197.150.50,Credit,35.0,1.0,16.0,5.0,3.0,No,Yes,2.0,Yes,1.0,Normal,3,1,Tuesday,7
323466.0,56425.0,8.0,22:21,2025-02-26,Online,27630.0,ATM,Karachi,Lahore,77.0,297791.0,49.246.154.217,Credit,27.0,6.0,16.0,2.0,3.0,Yes,No,1.0,No,0.0,Normal,2,2,Wednesday,22
667263.0,63785.0,7.0,1:06,2025-01-29,POS,70159.0,Fuel,Multan,Islamabad,434.0,503275.0,96.136.223.40,Credit,39.0,6.0,2.0,2.0,8.0,Yes,Yes,1.0,No,0.0,Normal,1,2,Wednesday,1
205025.0,26734.0,7.0,10:09,2025-03-10,POS,38274.0,Grocery,Faisalabad,Lahore,81.0,428311.0,131.65.207.32,Credit,30.0,3.0,7.0,2.0,1.0,No,Yes,1.0,Yes,1.0,Fraud,3,0,Monday,10
466397.0,12957.0,9.0,14:32,2025-04-17,ATM,80935.0,Electronics,Singapore,Multan,187.0,291461.0,73.237.117.32,Credit,34.0,4.0,8.0,1.0,7.0,No,Yes,0.0,Yes,1.0,Normal,4,3,Thursday,14
960210.0,58453.0,6.0,20:05,2025-03-10,ATM,51220.0,Fuel,Islamabad,Karachi,585.0,403433.0,214.220.229.198,Debit,20.0,6.0,24.0,3.0,7.0,Yes,Yes,0.0,Yes,0.0,Normal,3,0,Monday,20
809593.0,97052.0,9.0,22:09,2025-01-28,ATM,70297.0,ATM,Lahore,Faisalabad,59.0,535580.0,227.237.210.245,Credit,13.0,1.0,23.0,3.0,3.0,No,Yes,0.0,Yes,1.0,Normal,1,1,Tuesday,22
453774.0,97843.0,1.0,1:56,2025-03-07,Online,82926.0,Clothing,Lahore,Karachi,192.0,206350.0,98.245.211.199,Credit,8.0,5.0,17.0,3.0,4.0,Yes,Yes,2.0,Yes,1.0,Normal,3,4,Friday,1
821341.0,77036.0,2.0,7:48,2025-01-17,POS,11079.0,Restaurant,Kuala Lumpur,Islamabad,446.0,571774.0,108.188.133.17,Debit,17.0,7.0,5.0,4.0,1.0,Yes,Yes,1.0,Yes,0.0,Normal,1,4,Friday,7
437952.0,77117.0,4.0,14:10,2025-03-16,ATM,23296.0,Fuel,Singapore,Multan,72.0,250817.0,194.119.243.48,Debit,11.0,1.0,14.0,3.0,9.0,No,Yes,2.0,Yes,0.0,Normal,3,6,Sunday,14
985454.0,96647.0,1.0,12:57,2025-01-08,POS,74949.0,Grocery,Karachi,Multan,37.0,327838.0,108.165.192.207,Debit,11.0,2.0,14.0,2.0,1.0,Yes,No,0.0,No,1.0,Normal,1,2,Wednesday,12
877138.0,70691.0,3.0,8:39,2025-02-12,ATM,75124.0,Grocery,Faisalabad,Multan,396.0,215413.0,127.143.149.30,Debit,19.0,7.0,11.0,4.0,9.0,No,Yes,2.0,Yes,1.0,Fraud,2,2,Wednesday,8
685908.0,57752.0,3.0,18:45,2025-02-03,Online,85454.0,ATM,Bangkok,Faisalabad,446.0,171859.0,33.139.167.230,Debit,8.0,4.0,9.0,5.0,1.0,Yes,Yes,2.0,No,1.0,Normal,2,0,Monday,18
763985.0,80377.0,3.0,3:55,2025-02-12,Online,90603.0,Electronics,Lahore,Lahore,8.0,223929.0,101.177.43.63,Debit,17.0,1.0,5.0,3.0,6.0,No,Yes,1.0,No,1.0,Normal,2,2,Wednesday,3
995329.0,73323.0,8.0,21:06,2025-02-23,POS,13656.0,Clothing,Dubai,Multan,375.0,267837.0,33.240.158.118,Debit,20.0,1.0,8.0,1.0,6.0,Yes,Yes,0.0,Yes,1.0,Normal,2,6,Sunday,21
959985.0,64476.0,1.0,19:38,2025-04-19,Online,50495.0,Electronics,Dubai,Karachi,29.0,749875.0,16.21.247.110,Credit,29.0,3.0,2.0,3.0,9.0,No,No,1.0,No,0.0,Normal,4,5,Saturday,19
776278.0,88496.0,8.0,2:16,2025-04-17,ATM,62038.0,Electronics,Faisalabad,Islamabad,80.0,199531.0,221.118.82.175,Credit,3.0,3.0,1.0,4.0,7.0,No,No,0.0,Yes,0.0,Normal,4,3,Thursday,2
815524.0,74388.0,4.0,5:12,2025-01-02,Online,95014.0,ATM,Dubai,Islamabad,147.0,945026.0,35.3.204.12,Debit,33.0,7.0,9.0,5.0,2.0,No,No,1.0,No,0.0,Normal,1,3,Thursday,5
821987.0,53947.0,4.0,2:07,2025-03-29,ATM,52602.0,Restaurant,Lahore,Islamabad,305.0,533101.0,13.228.241.247,Credit,31.0,5.0,9.0,4.0,6.0,Yes,Yes,2.0,No,0.0,Normal,3,5,Saturday,2
386433.0,30470.0,3.0,6:08,2025-01-20,ATM,87214.0,ATM,Islamabad,Multan,109.0,443812.0,241.230.240.132,Credit,34.0,1.0,9.0,4.0,3.0,No,No,2.0,Yes,1.0,Normal,1,0,Monday,6
670506.0,38383.0,8.0,18:01,2025-04-20,ATM,59231.0,ATM,Lahore,Karachi,289.0,710223.0,178.167.168.5,Credit,3.0,1.0,18.0,2.0,1.0,No,No,2.0,Yes,0.0,Normal,4,6,Sunday,18
330827.0,79157.0,6.0,0:15,2025-04-04,Online,31037.0,Clothing,Singapore,Islamabad,12.0,964390.0,35.104.65.210,Credit,21.0,1.0,6.0,3.0,9.0,Yes,No,1.0,Yes,1.0,Normal,4,4,Friday,0
317828.0,93689.0,7.0,16:47,2025-04-09,ATM,71556.0,Restaurant,Lahore,Faisalabad,395.0,545168.0,108.53.134.58,Debit,9.0,5.0,18.0,3.0,5.0,No,Yes,1.0,Yes,0.0,Normal,4,2,Wednesday,16
739555.0,47075.0,9.0,19:35,2025-02-03,Online,32769.0,Clothing,Karachi,Islamabad,109.0,513794.0,174.211.164.151,Debit,22.0,3.0,23.0,3.0,4.0,Yes,Yes,2.0,No,1.0,Normal,2,0,Monday,19
689602.0,64001.0,7.0,15:35,2025-01-31,POS,64884.0,Grocery,Dubai,Faisalabad,331.0,373086.0,230.222.150.174,Debit,21.0,4.0,22.0,3.0,2.0,Yes,Yes,2.0,No,0.0,Normal,1,4,Friday,15
450825.0,66830.0,9.0,16:01,2025-01-12,ATM,47689.0,Restaurant,Multan,Multan,471.0,266024.0,131.196.170.241,Debit,36.0,3.0,4.0,1.0,3.0,No,Yes,1.0,No,0.0,Normal,1,6,Sunday,16
448899.0,40689.0,1.0,17:45,2025-02-01,Online,11525.0,Grocery,Dubai,Karachi,434.0,225279.0,96.187.191.229,Debit,27.0,7.0,21.0,3.0,2.0,Yes,No,2.0,No,1.0,Normal,2,5,Saturday,17
441794.0,78766.0,1.0,7:32,2025-01-14,Online,21051.0,Restaurant,Islamabad,Multan,197.0,363000.0,222.154.194.23,Debit,29.0,2.0,13.0,1.0,6.0,Yes,Yes,1.0,No,1.0,Normal,1,1,Tuesday,7
446043.0,19479.0,3.0,23:23,2025-01-06,Online,18554.0,Fuel,Dubai,Lahore,518.0,356337.0,39.182.181.70,Debit,34.0,6.0,13.0,1.0,6.0,Yes,Yes,1.0,Yes,1.0,Normal,1,0,Monday,23
401796.0,94416.0,6.0,6:33,2025-03-15,Online,68723.0,Grocery,Multan,Multan,550.0,303181.0,135.41.110.36,Debit,7.0,1.0,3.0,2.0,1.0,Yes,Yes,1.0,No,1.0,Normal,3,5,Saturday,6
491594.0,56942.0,3.0,7:41,2025-02-05,Online,71867.0,Electronics,Lahore,Faisalabad,29.0,360493.0,13.118.254.20,Credit,35.0,7.0,11.0,3.0,5.0,No,Yes,0.0,No,1.0,Normal,2,2,Wednesday,7
876454.0,45809.0,8.0,9:15,2025-05-01,ATM,90002.0,Fuel,Bangkok,Lahore,562.0,449335.0,203.145.108.20,Credit,24.0,7.0,9.0,2.0,2.0,Yes,Yes,0.0,No,1.0,Normal,5,3,Thursday,9
557338.0,43700.0,8.0,15:16,2025-01-29,ATM,27837.0,Restaurant,Kuala Lumpur,Lahore,71.0,271920.0,140.143.44.104,Debit,22.0,2.0,18.0,1.0,5.0,Yes,No,0.0,Yes,1.0,Normal,1,2,Wednesday,15
435736.0,31348.0,9.0,16:47,2025-02-20,ATM,91179.0,Restaurant,Multan,Multan,312.0,857560.0,234.255.39.91,Debit,7.0,7.0,5.0,2.0,9.0,Yes,No,0.0,No,1.0,Normal,2,3,Thursday,16
423693.0,17163.0,1.0,4:47,2025-01-21,POS,87726.0,Electronics,Dubai,Karachi,579.0,921703.0,138.56.113.21,Credit,7.0,7.0,17.0,2.0,7.0,Yes,Yes,0.0,Yes,0.0,Normal,1,1,Tuesday,4
240162.0,35001.0,7.0,10:03,2025-03-03,ATM,70083.0,Fuel,Lahore,Islamabad,179.0,626778.0,97.165.13.115,Debit,27.0,7.0,21.0,2.0,5.0,No,No,0.0,No,0.0,Normal,3,0,Monday,10
223528.0,49398.0,7.0,16:34,2025-02-24,ATM,52054.0,ATM,Dubai,Karachi,192.0,306599.0,206.95.9.24,Credit,25.0,1.0,7.0,5.0,1.0,No,No,2.0,No,1.0,Normal,2,0,Monday,16
142584.0,99964.0,2.0,7:32,2025-04-30,Online,19370.0,ATM,Islamabad,Lahore,2.0,134258.0,198.191.115.146,Credit,9.0,4.0,11.0,1.0,4.0,Yes,Yes,0.0,Yes,1.0,Normal,4,2,Wednesday,7
514946.0,84147.0,7.0,8:54,2025-03-20,ATM,99705.0,Restaurant,Bangkok,Islamabad,159.0,651727.0,51.118.187.132,Credit,18.0,7.0,3.0,3.0,2.0,Yes,Yes,1.0,No,0.0,Normal,3,3,Thursday,8
890282.0,90775.0,4.0,13:24,2025-01-06,Online,35766.0,Restaurant,London,Islamabad,558.0,155536.0,131.105.85.26,Credit,6.0,2.0,22.0,2.0,5.0,Yes,No,2.0,Yes,0.0,Normal,1,0,Monday,13
863375.0,16451.0,7.0,3:01,2025-01-28,ATM,39743.0,Restaurant,London,Faisalabad,202.0,648241.0,19.96.224.48,Debit,20.0,1.0,15.0,1.0,6.0,No,Yes,0.0,No,1.0,Normal,1,1,Tuesday,3
775892.0,57264.0,6.0,2:26,2025-01-12,POS,90167.0,Electronics,Bangkok,Islamabad,256.0,946637.0,111.227.89.125,Debit,35.0,4.0,1.0,1.0,2.0,Yes,Yes,2.0,Yes,1.0,Normal,1,6,Sunday,2
377948.0,93173.0,2.0,23:17,2025-01-03,Online,19060.0,Grocery,Bangkok,Islamabad,451.0,340192.0,72.104.191.237,Debit,14.0,2.0,5.0,5.0,6.0,No,No,2.0,Yes,1.0,Normal,1,4,Friday,23
454097.0,38845.0,5.0,0:40,2025-01-24,ATM,50169.0,Clothing,Kuala Lumpur,Karachi,133.0,330840.0,69.220.36.60,Credit,35.0,7.0,4.0,4.0,3.0,No,No,2.0,Yes,0.0,Normal,1,4,Friday,0
450144.0,83629.0,6.0,15:33,2025-02-04,ATM,70263.0,Electronics,Dubai,Lahore,161.0,974910.0,195.33.113.188,Credit,33.0,4.0,3.0,3.0,8.0,No,Yes,0.0,No,0.0,Normal,2,1,Tuesday,15
838675.0,25857.0,3.0,11:25,2025-03-29,Online,70983.0,Electronics,London,Multan,355.0,242493.0,8.209.234.171,Credit,31.0,6.0,22.0,1.0,7.0,No,Yes,0.0,No,0.0,Normal,3,5,Saturday,11
439947.0,61998.0,8.0,9:31,2025-03-20,Online,13060.0,Restaurant,London,Karachi,111.0,198693.0,199.49.64.134,Credit,25.0,4.0,3.0,3.0,1.0,No,Yes,1.0,Yes,0.0,Normal,3,3,Thursday,9
965068.0,85423.0,2.0,13:52,2025-02-03,POS,18333.0,Fuel,Kuala Lumpur,Faisalabad,423.0,122111.0,228.120.122.126,Credit,8.0,5.0,24.0,5.0,2.0,Yes,Yes,0.0,Yes,0.0,Fraud,2,0,Monday,13
826918.0,94153.0,7.0,14:47,2025-02-10,ATM,57821.0,Restaurant,Karachi,Multan,582.0,221516.0,119.155.3.222,Debit,26.0,3.0,3.0,4.0,2.0,Yes,No,1.0,No,1.0,Normal,2,0,Monday,14
847528.0,23775.0,7.0,13:27,2025-04-28,ATM,11712.0,Fuel,Lahore,Lahore,358.0,142722.0,7.211.122.71,Debit,10.0,5.0,14.0,4.0,2.0,Yes,Yes,2.0,No,0.0,Normal,4,0,Monday,13
727734.0,41326.0,3.0,21:25,2025-02-08,Online,39286.0,Fuel,Singapore,Islamabad,510.0,342815.0,37.115.31.93,Debit,28.0,6.0,20.0,3.0,7.0,No,No,2.0,Yes,0.0,Normal,2,5,Saturday,21
261187.0,65982.0,8.0,10:07,2025-01-26,POS,43032.0,Fuel,Singapore,Faisalabad,499.0,985852.0,71.85.9.44,Debit,36.0,1.0,1.0,4.0,5.0,Yes,No,0.0,No,1.0,Normal,1,6,Sunday,10
852219.0,30804.0,5.0,22:01,2025-03-30,Online,98534.0,Grocery,Bangkok,Karachi,228.0,418842.0,67.45.27.215,Credit,17.0,7.0,17.0,5.0,9.0,Yes,No,1.0,No,0.0,Normal,3,6,Sunday,22
671431.0,44228.0,1.0,11:30,2025-03-04,POS,82082.0,Electronics,Islamabad,Lahore,511.0,929551.0,6.151.93.190,Credit,7.0,4.0,13.0,5.0,1.0,Yes,No,0.0,No,0.0,Normal,3,1,Tuesday,11
618192.0,51710.0,5.0,21:28,2025-01-03,POS,12056.0,Fuel,Multan,Karachi,86.0,518117.0,89.149.38.89,Debit,26.0,5.0,24.0,1.0,8.0,Yes,No,0.0,Yes,0.0,Normal,1,4,Friday,21
610968.0,76817.0,4.0,20:25,2025-03-03,POS,31623.0,ATM,Singapore,Karachi,124.0,562150.0,112.40.204.7,Debit,31.0,7.0,12.0,4.0,8.0,Yes,No,0.0,Yes,1.0,Normal,3,0,Monday,20
336820.0,49353.0,3.0,11:49,2025-04-05,Online,43401.0,Restaurant,Islamabad,Lahore,34.0,483668.0,2.86.33.253,Debit,19.0,4.0,18.0,1.0,3.0,No,No,1.0,Yes,0.0,Normal,4,5,Saturday,11
785416.0,59263.0,5.0,5:01,2025-02-10,ATM,36048.0,Electronics,Lahore,Lahore,440.0,292964.0,162.243.173.74,Credit,32.0,6.0,1.0,4.0,5.0,No,No,2.0,No,0.0,Normal,2,0,Monday,5
538612.0,46534.0,6.0,22:32,2025-03-05,POS,63902.0,Electronics,Bangkok,Islamabad,509.0,739086.0,7.219.253.104,Debit,27.0,6.0,23.0,3.0,6.0,No,Yes,1.0,Yes,1.0,Normal,3,2,Wednesday,22
671703.0,21094.0,3.0,13:41,2025-01-24,Online,29714.0,Clothing,Dubai,Karachi,268.0,965213.0,102.187.31.89,Debit,37.0,6.0,12.0,2.0,1.0,Yes,No,2.0,No,0.0,Normal,1,4,Friday,13
123986.0,99716.0,3.0,2:35,2025-03-21,POS,47349.0,Grocery,Lahore,Karachi,127.0,517133.0,238.8.5.6,Credit,21.0,1.0,20.0,3.0,6.0,No,No,1.0,Yes,0.0,Normal,3,4,Friday,2
949746.0,93061.0,9.0,18:15,2025-03-28,ATM,78632.0,Restaurant,London,Multan,264.0,553328.0,176.31.213.123,Debit,15.0,6.0,22.0,2.0,8.0,No,No,0.0,No,0.0,Normal,3,4,Friday,18
526569.0,18746.0,2.0,7:12,2025-01-17,ATM,50148.0,Grocery,London,Faisalabad,87.0,948448.0,132.223.35.102,Debit,32.0,2.0,23.0,5.0,9.0,Yes,Yes,1.0,Yes,1.0,Normal,1,4,Friday,7
983305.0,33391.0,5.0,14:54,2025-03-16,Online,81774.0,Electronics,Dubai,Islamabad,578.0,916457.0,244.237.133.114,Credit,25.0,2.0,11.0,2.0,6.0,Yes,Yes,1.0,No,1.0,Fraud,3,6,Sunday,14
102752.0,58459.0,5.0,0:36,2025-03-19,ATM,96420.0,Electronics,Faisalabad,Islamabad,98.0,540350.0,34.232.73.126,Debit,37.0,2.0,9.0,1.0,9.0,No,No,0.0,No,0.0,Normal,3,2,Wednesday,0
825210.0,13151.0,5.0,8:08,2025-03-20,ATM,19755.0,Restaurant,Karachi,Multan,334.0,909431.0,46.9.235.249,Credit,35.0,1.0,4.0,3.0,7.0,Yes,No,1.0,Yes,1.0,Normal,3,3,Thursday,8
138398.0,29472.0,7.0,2:24,2025-01-14,Online,27530.0,Electronics,Singapore,Karachi,420.0,534194.0,82.254.160.174,Credit,19.0,2.0,13.0,1.0,5.0,No,No,2.0,No,1.0,Normal,1,1,Tuesday,2
246765.0,23237.0,8.0,21:45,2025-01-15,ATM,97303.0,Restaurant,Lahore,Multan,483.0,111809.0,100.27.242.76,Credit,12.0,1.0,9.0,4.0,9.0,Yes,No,1.0,Yes,1.0,Normal,1,2,Wednesday,21
559097.0,35611.0,9.0,14:14,2025-02-24,POS,85314.0,Electronics,Multan,Lahore,462.0,382101.0,72.45.67.185,Debit,21.0,4.0,15.0,2.0,5.0,Yes,No,2.0,No,0.0,Normal,2,0,Monday,14
604582.0,55752.0,4.0,3:43,2025-01-06,ATM,11462.0,Clothing,Faisalabad,Lahore,599.0,198020.0,104.86.173.41,Credit,22.0,1.0,14.0,4.0,6.0,Yes,No,0.0,No,0.0,Normal,1,0,Monday,3
596621.0,23923.0,4.0,22:16,2025-01-27,POS,77817.0,Grocery,Faisalabad,Lahore,119.0,885308.0,253.236.189.153,Debit,27.0,2.0,18.0,3.0,1.0,No,Yes,0.0,Yes,1.0,Normal,1,0,Monday,22
542250.0,54860.0,6.0,10:44,2025-04-25,ATM,27463.0,Electronics,Dubai,Islamabad,366.0,985655.0,115.130.102.89,Debit,38.0,1.0,17.0,5.0,5.0,No,Yes,1.0,Yes,0.0,Normal,4,4,Friday,10
958822.0,89017.0,4.0,6:37,2025-02-04,POS,83469.0,Clothing,Lahore,Karachi,497.0,952825.0,52.44.165.139,Debit,20.0,2.0,12.0,5.0,2.0,No,Yes,1.0,Yes,0.0,Normal,2,1,Tuesday,6
745380.0,53228.0,8.0,12:11,2025-04-24,Online,84352.0,Clothing,Singapore,Multan,570.0,828060.0,35.230.181.92,Debit,37.0,3.0,16.0,1.0,5.0,Yes,No,1.0,Yes,0.0,Normal,4,3,Thursday,12
354456.0,81414.0,2.0,16:42,2025-02-11,POS,83234.0,Grocery,Kuala Lumpur,Lahore,524.0,262054.0,100.243.155.116,Debit,7.0,2.0,4.0,3.0,3.0,Yes,No,0.0,No,1.0,Normal,2,1,Tuesday,16
772128.0,77454.0,3.0,19:41,2025-04-16,POS,36057.0,ATM,Multan,Karachi,424.0,935648.0,182.17.236.39,Credit,19.0,4.0,24.0,2.0,3.0,No,Yes,1.0,Yes,1.0,Normal,4,2,Wednesday,19
234964.0,41348.0,7.0,19:59,2025-04-01,POS,16313.0,Fuel,Faisalabad,Karachi,517.0,870754.0,205.136.133.24,Credit,9.0,6.0,14.0,5.0,3.0,Yes,No,2.0,No,1.0,Normal,4,1,Tuesday,19
444128.0,19136.0,3.0,4:13,2025-01-09,POS,68095.0,ATM,Singapore,Lahore,187.0,222230.0,243.37.193.96,Debit,12.0,4.0,14.0,2.0,2.0,Yes,No,2.0,No,0.0,Normal,1,3,Thursday,4
850833.0,75123.0,3.0,18:55,2025-01-05,ATM,75017.0,Grocery,Islamabad,Faisalabad,392.0,625597.0,15.223.198.30,Debit,36.0,3.0,7.0,3.0,6.0,No,Yes,1.0,Yes,0.0,Normal,1,6,Sunday,18
328264.0,14430.0,8.0,18:25,2025-02-09,POS,52561.0,Restaurant,Dubai,Multan,323.0,267259.0,24.103.192.66,Credit,37.0,5.0,5.0,3.0,1.0,No,Yes,2.0,Yes,0.0,Normal,2,6,Sunday,18
766400.0,55992.0,8.0,1:40,2025-04-10,ATM,56441.0,Fuel,London,Multan,469.0,147631.0,52.237.169.188,Debit,22.0,6.0,17.0,4.0,8.0,Yes,No,1.0,No,1.0,Normal,4,3,Thursday,1
806083.0,67239.0,9.0,19:52,2025-04-27,POS,69049.0,Clothing,Faisalabad,Lahore,37.0,997695.0,55.156.183.132,Debit,33.0,4.0,2.0,5.0,4.0,Yes,No,1.0,Yes,1.0,Normal,4,6,Sunday,19
838901.0,97035.0,4.0,17:55,2025-04-10,ATM,81620.0,Restaurant,London,Multan,252.0,983332.0,211.182.173.125,Debit,20.0,4.0,12.0,1.0,7.0,Yes,No,1.0,No,1.0,Normal,4,3,Thursday,17
534065.0,94492.0,6.0,2:02,2025-03-14,Online,59042.0,Clothing,Faisalabad,Faisalabad,42.0,393045.0,118.105.9.111,Debit,11.0,7.0,8.0,2.0,1.0,Yes,Yes,1.0,Yes,0.0,Normal,3,4,Friday,2
437369.0,51916.0,9.0,6:03,2025-02-22,ATM,43023.0,ATM,Islamabad,Lahore,185.0,492918.0,36.101.241.223,Debit,19.0,5.0,23.0,4.0,7.0,No,No,1.0,Yes,1.0,Normal,2,5,Saturday,6
116233.0,33629.0,4.0,8:55,2025-01-30,POS,87506.0,ATM,Bangkok,Islamabad,163.0,446118.0,41.75.220.58,Debit,9.0,2.0,18.0,4.0,9.0,Yes,Yes,0.0,No,1.0,Normal,1,3,Thursday,8
168133.0,90718.0,4.0,2:13,2025-03-13,POS,18315.0,Fuel,Lahore,Karachi,229.0,233828.0,105.153.184.7,Credit,7.0,1.0,12.0,1.0,1.0,No,Yes,0.0,No,1.0,Normal,3,3,Thursday,2
765631.0,80836.0,4.0,11:53,2025-03-13,ATM,62230.0,ATM,Islamabad,Lahore,299.0,813997.0,23.67.84.75,Credit,19.0,3.0,22.0,5.0,7.0,Yes,No,1.0,No,1.0,Normal,3,3,Thursday,11
240167.0,46170.0,2.0,8:30,2025-02-14,POS,17560.0,ATM,Lahore,Karachi,195.0,343504.0,237.53.47.145,Debit,33.0,1.0,7.0,5.0,7.0,No,No,0.0,No,0.0,Normal,2,4,Friday,8
893961.0,65882.0,7.0,11:49,2025-04-08,ATM,18081.0,Fuel,London,Islamabad,10.0,741997.0,39.6.43.237,Debit,20.0,7.0,18.0,2.0,9.0,No,No,0.0,Yes,1.0,Normal,4,1,Tuesday,11
927431.0,70393.0,2.0,18:07,2025-04-15,POS,58708.0,Restaurant,Islamabad,Multan,384.0,258630.0,15.255.235.91,Credit,38.0,6.0,19.0,1.0,3.0,No,Yes,0.0,No,1.0,Normal,4,1,Tuesday,18
982969.0,93770.0,8.0,20:46,2025-04-24,POS,48553.0,Restaurant,Kuala Lumpur,Karachi,312.0,414058.0,206.86.186.108,Credit,24.0,4.0,24.0,1.0,6.0,No,Yes,0.0,No,1.0,Normal,4,3,Thursday,20
459962.0,59240.0,3.0,22:26,2025-02-24,POS,81639.0,Electronics,Multan,Karachi,305.0,931598.0,235.161.142.246,Debit,10.0,7.0,12.0,1.0,8.0,Yes,Yes,0.0,Yes,1.0,Normal,2,0,Monday,22
753332.0,39289.0,3.0,16:04,2025-02-21,ATM,42186.0,Electronics,Faisalabad,Multan,458.0,434289.0,33.147.128.174,Credit,6.0,4.0,16.0,4.0,9.0,Yes,Yes,1.0,Yes,1.0,Normal,2,4,Friday,16
125479.0,64513.0,1.0,11:11,2025-03-22,ATM,68947.0,Grocery,Karachi,Karachi,89.0,798407.0,49.146.163.167,Credit,38.0,2.0,21.0,5.0,7.0,No,Yes,0.0,Yes,1.0,Normal,3,5,Saturday,11
829695.0,78764.0,7.0,4:52,2025-02-13,Online,63904.0,ATM,Lahore,Multan,515.0,526263.0,35.44.93.236,Debit,29.0,5.0,20.0,3.0,3.0,Yes,No,0.0,No,0.0,Normal,2,3,Thursday,4
110937.0,90424.0,7.0,12:02,2025-01-27,ATM,39310.0,Clothing,Multan,Multan,517.0,657915.0,155.180.191.242,Debit,30.0,3.0,17.0,2.0,1.0,Yes,Yes,2.0,Yes,0.0,Normal,1,0,Monday,12
413429.0,57298.0,6.0,3:47,2025-02-20,POS,96748.0,Fuel,Singapore,Multan,193.0,573656.0,123.40.249.89,Debit,33.0,4.0,4.0,3.0,2.0,Yes,Yes,1.0,No,0.0,Normal,2,3,Thursday,3
